8.090759075907590	-1.437100213	8.061443932	-1.535714286
8.231023102310230	-1.533049041	8.24577573	-1.634920635
8.404290429042910	-1.597014925	8.453149002	-1.714285714
8.577557755775580	-1.703624733	8.675883257	-1.843253968
8.775577557755780	-1.778251599	8.867895545	-1.942460317
8.957095709570960	-1.842217484	9.075268817	-2.061507937
9.146864686468650	-1.91684435	9.298003072	-2.170634921
9.328382838	-1.980810235	9.497695853	-2.319444444
9.526402640264030	-2.0554371	9.720430108	-2.438492063
9.716171617161720	-2.119402985	9.889400922	-2.557539683
9.930693069306930	-2.215351812	10.11213518	-2.656746032
10.161716171617200	-2.268656716	10.3655914	-2.845238095
10.400990099009900	-2.32196162	10.5422427	-3.003968254
10.632013201320100	-2.460554371	10.74193548	-3.202380952
10.830033003300300	-2.652452026	10.90322581	-3.450396825
11.011551155115500	-2.876332623	11.04915515	-3.728174603
11.193069306930700	-3.078891258	11.18740399	-4.035714286
11.366336633663400	-3.334754797	11.31029186	-4.283730159
11.547854785478500	-3.643923241	11.41781874	-4.660714286
11.712871287128700	-3.89978678	11.51766513	-4.928571429
11.844884488448800	-4.123667377	11.60983103	-5.236111111
11.976897689769000	-4.390191898	11.69431644	-5.563492063
12.10891089108910	-4.67803838	11.77880184	-5.871031746
12.298679867986800	-4.976545842	NaN	NaN
12.397689768976900	-5.371002132	NaN	NaN
12.471947194719500	-5.669509595	NaN	NaN
12.595709570957100	-5.968017058	NaN	NaN