9.146666666666668	 5.833333333333333
9.213333333333335	 5.907407407407407
9.280000000000001	 5.999999999999999
9.360000000000001	 6.092592592592593
9.435555555555556	 6.203703703703703
9.537777777777778	 6.351851851851851
9.635555555555557	 6.462962962962963
9.737777778	 6.611111111111111
9.840000000000002	 6.722222222222221
9.982222222222223	 6.925925925925926
10.133333333333335	 7.111111111111111
10.280000000000001	 7.314814814814815
10.48888888888889	 7.5740740740740735
10.617777777777778	 7.722222222222221
10.742222222222223	 7.851851851851851
10.893333333333334	 8.018518518518517
11.013333333333335	8.111111111
11.182222222222222	 8.314814814814813
11.337777777777779	 8.481481481481481
11.462222222222223	 8.592592592592592
11.635555555555557	 8.796296296296296
11.724444444444446	 8.888888888888888